p1,p5,p10,p20
21.479377,21.554256,21.669670,23.627204
21.556373,21.639754,21.739690,22.589183
21.661932,21.700507,21.757506,22.671920
21.724202,21.772006,21.885850,22.773334
21.762954,21.875016,21.911533,22.847971
