p1,p5,p10,p20
13.511111,25.244444,34.688889,72.829630
13.004444,22.219259,31.828148,50.548148
11.891111,20.797037,30.389630,48.766667
10.553704,19.884074,29.294444,48.793333
10.269444,19.457963,33.809630,51034.127222
