p1,p5,p10,p20
7.373693,7.265570,7.390877,14.397883
8.279223,8.234822,8.248867,8.236246
9.460611,9.340806,9.448935,9.397532
11.773045,11.652962,11.669936,11.497564
16.150662,15.809119,15.795363,13.734802
