p1,p5,p10,p20
8.570563,8.518033,8.570828,8.472700
10.557672,10.497941,10.370130,10.409443
12.959484,12.815691,12.759712,12.602572
17.478951,17.228364,17.177398,13.258273
25.839312,24.864556,17.056724,13.098183
