p1,p5,p10,p20
32.382480,32.620361,32.669271,32.773161
32.799527,32.847611,32.832062,32.904302
32.824197,32.954351,32.947417,33.099624
33.012053,33.247983,33.257893,31.265290
33.238242,33.215922,33.063531,33.168809
