p1,p5,p10,p20
33.816852,33.733289,33.734179,33.848473
34.186418,34.123312,34.198440,34.089534
34.581508,34.493424,34.624977,34.590661
35.430640,35.325268,35.412713,35.942119
36.906726,37.036101,38.324624,39.053013
