p1,p5,p10,p20
16.000000,31.100000,117.100000,87.000000
25.000000,65.000000,110.000000,205.300000
25.000000,68.000000,138.000000,812.000000
27.000000,192.000000,932.200000,76746.200000
93.000000,2152.100000,300107.700000,726430.700000
