p1,p5,p10,p20
34.565960,34.707509,34.676501,34.799196
34.950468,35.360388,35.496638,35.410498
35.575147,35.668645,35.918548,35.881061
36.462979,36.633910,36.636795,36.791263
37.959012,38.309886,38.319206,38.123332
