p1,p5,p10,p20
7.870364,9.271595,10.248344,13.218633
13.038951,19.066971,25.356710,38.601895
18.543172,29.553962,42.437412,67.831447
28.455123,49.473241,75.424922,77.194564
45.679655,83.399171,74.187480,75.563336
