p1,p5,p10,p20
29.100000,59.000000,116.100000,170.000000
26.000000,66.000000,109.000000,219.200000
25.000000,66.000000,138.000000,814.100000
27.000000,199.000000,942.100000,226448.600000
93.100000,2242.100000,271220.900000,668865.100000
