p1,p5,p10,p20
7.059670,7.139467,6.819967,6.742833
9.238791,9.371797,8.952370,9.065148
11.776302,11.597859,11.634153,11.659357
15.831759,15.750677,16.044563,12.232708
23.743362,23.629314,16.500787,12.369742
