p1,p5,p10,p20
34.594140,34.621258,34.513391,34.550896
35.047617,35.138045,35.054869,35.241352
35.684510,35.560165,35.572782,35.573805
36.320693,36.528107,36.388976,37.223654
37.971469,38.188197,39.060233,39.199925
