p1,p5,p10,p20
13.625926,26.444444,88.077778,73.025926
16.296296,45.375556,80.834074,145.197037
17.664074,49.375926,93.923333,326.980741
19.472963,87.534630,348.662778,47936.379815
38.013056,1108.015463,216893.449352,488307.689815
