p1,p5,p10,p20
9.219538,9.148733,9.232706,9.081400
13.134412,13.144085,13.029935,13.129639
17.911479,17.833962,17.875719,17.868617
27.094877,26.959446,27.377812,29.157822
43.024598,42.968829,43.579874,36.877742
