p-1,p1,p5,p10,p20
14.570167,11.814433,12.057874,11.592800
12.191217,12.553158,12.109013,12.615148
13.697814,13.126226,13.447677,13.370581
15.857834,15.449045,15.379713,15.635556
18.775154,19.169692,19.060954,19.149784
