p-1,p1,p5,p10,p20
7.428974,7.498974,7.502715,7.438179
8.216526,8.070519,8.194318,8.093322
8.887910,8.961186,8.843429,8.882821
10.407390,10.327792,10.404700,10.111609
13.465915,13.379756,13.245382,13.052669
