p-1,p1,p5,p10,p20
7.659433,7.732067,7.709900,7.718533
9.119704,8.936316,9.082171,9.041934
10.622090,10.654452,10.602871,10.629710
13.761656,13.804777,13.791051,13.714286
19.854815,19.840677,19.805538,19.752531
