p-1,p1,p5,p10,p20
6.023146,6.353245,6.946854,7.850132
7.662955,9.954318,11.862760,16.458925
9.847428,12.990449,18.111154,26.946667
13.250189,20.444700,28.578959,47.973628
18.286372,32.254024,50.098318,83.871012
