p1,p5,p10,p20
7.742805,7.831457,7.833700,7.810467
9.128951,9.108787,9.177993,9.089639
10.732129,10.684355,10.716968,10.709129
13.852540,13.809810,13.808889,13.854459
19.866554,19.678146,19.671091,21.066870
