p1,p5,p10,p20
5.988808,6.830990,7.515861,9.576722
8.386938,11.396818,16.021433,25.077752
10.126390,16.856795,26.144679,43.586282
14.106909,28.039653,44.458738,79.222240
21.395810,47.017281,80.489458,97.251835
