p1,p5,p10,p20
13.543135,13.348675,11.606954,11.159834
14.369771,14.282508,12.249673,12.406059
14.762596,14.194419,13.292161,13.451839
17.129779,15.754873,15.728454,15.395222
20.735245,18.795408,18.307583,18.646707
