p1,p5,p10,p20
30.048755,29.679228,29.607961,29.569333
30.076034,29.795110,29.579676,29.637950
30.123989,29.940503,29.718636,29.771696
30.457278,30.370268,30.109816,30.118016
30.987109,30.854545,30.724185,30.788289
