p1,p5,p10,p20
5.000000,12.000000,17.000000,27.000000
5.000000,11.000000,17.000000,29.000000
5.000000,10.000000,17.000000,30.000000
5.000000,10.000000,18.000000,36.000000
4.000000,10.000000,19.000000,326.100000
