p1,p5,p10,p20
4.325926,8.518519,13.688889,23.807407
4.188889,8.470370,13.486667,23.533333
4.103333,8.276667,13.358889,23.562963
4.025000,8.283333,13.335741,24.410000
3.894907,8.158611,14.209074,93.443426
