p1,p5,p10,p20
29.828354,29.832181,29.977711,30.136147
30.038538,30.147728,30.214234,30.317484
30.097560,30.249982,30.348534,30.418747
30.170145,30.239102,30.371121,30.548292
30.384276,30.426639,30.562255,30.669367
