p1,p5,p10,p20
11.827375,11.287682,11.441761,11.200767
11.817386,12.147199,11.902320,12.267492
13.284129,13.489808,13.176463,13.312186
15.607201,15.645300,15.070442,15.204335
18.295680,18.684540,18.629548,18.710906
