p1,p5,p10,p20
6.596296,10.151852,15.344444,26.092593
4.949630,9.125926,14.280000,24.337037
4.072593,8.385185,13.433333,23.795556
3.621852,7.859074,12.950000,24.005556
3.332685,7.649259,13.458426,114.990278
