p1,p5,p10,p20
10.967404,11.588882,11.396506,11.528590
12.277057,12.698599,12.449776,12.380064
13.645302,14.252325,13.667962,13.681136
15.519525,15.035633,15.779560,15.516981
18.398173,18.837329,18.079595,17.787219
