p1,p5,p10,p20
28.592090,28.231707,28.256082,28.298571
28.615819,28.255213,28.279288,28.338341
28.344133,28.371190,28.321257,28.404648
28.380212,28.379759,28.394675,28.340802
28.377774,28.332058,28.392553,28.390643
