p1,p5,p10,p20
7.263137,7.288664,7.269805,7.267752
8.234643,8.174045,8.190421,8.220065
9.398942,9.299519,9.322862,9.281672
11.827170,11.745417,11.676230,11.599231
15.389591,16.198517,14.887215,14.628222
