p1,p5,p10,p20
11.000000,13.100000,20.000000,32.400000
8.000000,12.000000,19.000000,31.000000
5.000000,11.000000,18.000000,31.000000
4.000000,10.000000,17.000000,36.000000
4.000000,9.000000,18.000000,411.000000
