p1,p5,p10,p20
7.391650,7.408940,7.449142,7.386391
8.052345,8.044039,8.087199,8.052468
8.843419,8.795402,8.853397,8.779135
10.398170,10.353344,10.367823,10.277003
13.333494,13.213976,13.136193,12.979305
