p1,p5,p10,p20
18.025247,18.184018,18.482239,18.775596
19.618671,19.520816,19.000909,19.276506
20.325387,20.246280,19.942411,20.114435
20.448509,20.914545,20.648158,20.248125
25.112986,25.234242,23.794574,21.460606
