p1,p5,p10,p20
23.228928,23.777620,24.241618,24.750067
23.674026,23.939257,24.478910,24.931821
23.747655,24.152588,24.749533,25.261268
24.112478,24.602733,25.155222,25.764172
24.735907,25.355739,26.107835,27.027728
