p1,p5,p10,p20
8.294934,9.762632,10.723543,13.868278
13.086721,18.837166,25.336678,38.395909
17.531310,28.947093,41.711661,66.938205
25.279621,47.401420,72.821703,98.087673
41.625529,82.500512,96.463753,99.386237
