304,48,40
305,48,38
306,48,36
307,48,36
308,48,35
309,48,37
310,48,37
311,48,35
312,48,35
313,48,38
314,48,37
315,48,35
316,48,35
317,48,37
318,48,36
319,48,35
320,48,36
321,48,36
322,48,36
323,48,36
324,48,40
325,48,35
326,48,35
327,48,38
328,48,37
329,48,39
330,48,37
331,48,42
332,48,35
333,48,38
334,48,37
335,48,35
336,48,37
337,48,36
338,48,35
339,48,36
340,48,36
341,48,37
342,48,35
343,48,36
344,48,35
345,48,38
346,48,35
347,48,37
348,48,35
349,48,36
350,48,37
351,48,41
352,48,35
353,48,37
354,48,37
355,48,36
356,48,35
357,48,39
358,48,36
359,48,36
360,48,35
361,48,36
362,48,37
363,48,36
364,48,35
365,48,36
366,48,36
367,48,37
368,48,37
369,48,36
370,48,38
371,48,35
372,48,35
373,48,36
374,48,36
375,48,37
376,48,36
377,48,56
378,48,37
379,48,35
380,48,36
381,48,35
382,48,38
383,48,40
384,48,35
385,48,36
386,48,36
387,48,37
388,48,36
389,48,36
390,48,37
391,48,36
392,48,36
393,48,39
394,48,36
395,48,35
396,48,36
397,48,36
398,48,36
399,48,36
400,48,36
401,48,36
402,48,35
403,48,37
404,48,38
405,48,36
406,48,35
407,48,36
408,48,36
409,48,36
410,48,39
411,48,36
412,48,35
413,48,36
414,48,36
415,48,37
416,48,36
417,48,36
418,48,37
419,48,37
420,48,35
421,48,37
422,48,35
423,48,35
424,48,36
425,48,36
426,48,37
427,48,36
428,48,37
429,48,36
430,48,39
431,48,36
432,48,36
433,48,38
434,48,35
435,48,36
436,48,37
437,48,40
438,48,38
439,48,35
440,48,35
441,48,36
442,48,36
443,48,37
444,48,36
445,48,36
446,48,37
447,48,39
448,48,37
449,48,36
450,48,37
451,48,37
452,48,37
453,48,37
454,48,36
455,48,35
456,48,37
457,48,41
458,48,36
459,48,36
460,48,35
461,48,35
462,48,39
463,48,40
464,48,35
465,48,36
466,48,37
467,48,37
468,48,36
469,48,38
470,48,37
471,48,36
472,48,36
473,48,36
474,48,38
475,48,36
476,48,35
477,48,37
478,48,37
479,48,36
480,48,37
481,48,37
482,48,36
483,48,40
484,48,37
485,48,36
486,48,37
487,48,35
488,48,37
489,48,36
490,48,41
491,48,36
492,48,35
493,48,35
494,48,35
495,48,37
496,48,36
497,48,37
498,48,38
499,48,111
500,48,120
501,48,187
502,48,157
503,48,154
504,48,137
505,48,74
506,48,76
507,48,74
508,48,76
509,48,74
510,48,70
511,48,87
512,48,72
513,48,83
514,48,74
515,48,73
516,48,75
517,48,75
518,48,80
519,48,126
520,48,114
521,48,77
522,48,48
523,48,36
524,48,42
525,48,36
526,48,36
527,48,36
528,48,36
529,48,36
530,48,37
531,48,35
532,48,36
533,48,36
534,48,36
535,48,35
536,48,36
537,48,36
538,48,35
539,48,36
540,48,37
541,48,37
542,48,37
543,48,35
544,48,37
545,48,36
546,48,36
547,48,36
548,48,36
549,48,35
550,48,36
551,48,41
552,48,36
553,48,36
554,48,36
555,48,38
556,48,35
557,48,37
558,48,41
559,48,36
560,48,35
561,48,37
562,48,37
563,48,36
564,48,37
565,48,36
566,48,37
567,48,37
568,48,35
569,48,35
570,48,35
571,48,36
572,48,36
573,48,35
574,48,36
575,48,37
576,48,36
577,48,36
578,48,39
579,48,37
580,48,37
581,48,36
582,48,35
583,48,36
584,48,36
585,48,39
586,48,35
587,48,37
588,48,35
589,48,36
590,48,37
591,48,36
592,48,36
593,48,38
594,48,36
595,48,37
596,48,41
597,48,35
598,48,36
599,48,36
600,48,36
601,48,35
602,48,36
603,48,35
604,48,35
605,48,41
606,48,37
607,48,35
608,48,35
609,48,38
610,48,36
611,48,40
612,48,37
613,48,37
614,48,36
615,48,36
616,48,35
617,48,37
618,48,37
619,48,36
620,48,38
621,48,36
622,48,36
623,48,37
624,48,35
625,48,35
626,48,36
627,48,36
628,48,37
629,48,35
630,48,35
631,48,35
632,48,42
633,48,36
634,48,37
635,48,37
636,48,40
637,48,35
638,48,40
639,48,40
640,48,36
641,48,35
642,48,36
643,48,35
644,48,35
645,48,36
646,48,36
647,48,36
648,48,37
649,48,35
650,48,37
651,48,36
652,48,37
653,48,35
654,48,36
655,48,37
656,48,35
657,48,35
658,48,41
659,48,36
660,48,35
661,48,35
662,48,36
663,48,40
664,48,36
665,48,41
666,48,37
667,48,36
668,48,36
669,48,35
670,48,37
671,48,37
672,48,35
673,48,36
674,48,35
675,48,36
676,48,36
677,48,35
678,48,35
679,48,36
680,48,36
681,48,37
682,48,35
683,48,36
684,48,36
685,48,40
686,48,35
687,48,37
688,48,35
689,48,35
690,48,36
691,48,37
692,48,39
693,48,37
694,48,36
695,48,35
696,48,36
697,48,35
698,48,37
699,48,37
700,48,37
701,48,38
702,48,39
703,48,36
704,48,35
705,48,36
706,48,35
707,48,36
708,48,36
709,48,35
710,48,36
711,48,36
712,48,40
713,48,35
714,48,36
715,48,35
716,48,36
717,48,36
718,48,35
719,48,39
720,48,36
721,48,36
722,48,36
723,48,36
724,48,36
725,48,35
726,48,36
727,48,36
728,48,36
729,48,36
730,48,36
731,48,36
732,48,39
733,48,35
734,48,37
735,48,36
736,48,37
737,48,37
738,48,35
739,48,40
740,48,35
741,48,35
742,48,37
743,48,36
744,48,36
745,48,36
746,48,41
747,48,35
748,48,35
749,48,36
750,48,35
751,48,38
752,48,36
753,48,36
754,48,35
755,48,36
756,48,35
757,48,36
758,48,36
759,48,35
760,48,37
761,48,36
762,48,35
763,48,36
764,48,37
765,48,37
766,48,44
767,48,36
768,48,35
769,48,37
770,48,37
771,48,37
772,48,39
773,48,35
774,48,37
775,48,36
776,48,36
777,48,37
778,48,36
779,48,36
780,48,37
781,48,35
782,48,37
783,48,36
784,48,37
785,48,36
786,48,36
787,48,36
788,48,58
789,48,136
790,48,115
791,48,104
792,48,80
793,48,75
794,48,69
795,48,79
796,48,78
797,48,70
798,48,76
799,48,73
800,48,79
801,48,78
802,48,82
803,48,76
804,48,76
805,48,80
806,48,72
807,48,72
808,48,74
809,48,79
810,48,74
811,48,74
812,48,119
813,48,135
814,48,77
815,48,44
816,48,35
817,48,35
818,48,38
819,48,37
820,48,37
821,48,35
822,48,36
823,48,37
824,48,36
825,48,36
826,48,37
827,48,36
828,48,37
829,48,36
830,48,36
831,48,36
832,48,37
833,48,36
834,48,37
835,48,36
836,48,36
837,48,37
838,48,36
839,48,36
840,48,37
841,48,35
842,48,36
843,48,35
844,48,36
845,48,39
846,48,37
847,48,37
848,48,35
849,48,36
850,48,36
851,48,35
852,48,36
853,48,36
854,48,37
855,48,35
856,48,37
857,48,36
858,48,36
859,48,36
860,48,37
861,48,35
862,48,36
863,48,36
864,48,36
865,48,36
866,48,44
867,48,36
868,48,36
869,48,35
870,48,36
871,48,36
872,48,41
873,48,35
874,48,37
875,48,37
876,48,35
877,48,36
878,48,36
879,48,35
880,48,36
881,48,36
882,48,37
883,48,37
884,48,35
885,48,37
886,48,36
887,48,36
888,48,38
889,48,35
890,48,37
891,48,37
892,48,40
893,48,38
894,48,35
895,48,35
896,48,37
897,48,35
898,48,35
899,48,40
900,48,36
901,48,35
902,48,36
903,48,36
904,48,37
905,48,35
906,48,36
907,48,36
908,48,38
909,48,36
910,48,36
911,48,36
912,48,36
913,48,36
914,48,35
915,48,37
916,48,37
917,48,36
918,48,37
919,48,37
920,48,40
921,48,36
922,48,36
923,48,38
924,48,36
925,48,36
926,48,41
927,48,36
928,48,36
929,48,36
930,48,36
931,48,37
932,48,36
933,48,35
934,48,36
935,48,37
936,48,35
937,48,37
938,48,35
939,48,35
940,48,36
941,48,35
942,48,36
943,48,36
944,48,37
945,48,36
946,48,35
947,48,40
948,48,35
949,48,37
950,48,35
951,48,35
952,48,36
953,48,35
954,48,41
955,48,36
956,48,36
957,48,36
958,48,36
959,48,36
960,48,36
961,48,36
962,48,36
963,48,36
964,48,37
965,48,34
966,48,35
967,48,36
968,48,36
969,48,37
970,48,37
971,48,38
972,48,36
973,48,36
974,48,41
975,48,36
976,48,37
977,48,37
978,48,36
979,48,35
980,48,36
981,48,40
982,48,37
983,48,35
984,48,37
985,48,35
986,48,37
987,48,37
988,48,35
989,48,37
990,48,35
991,48,37
992,48,36
993,48,36
994,48,35
995,48,35
996,48,37
997,48,37
998,48,36
999,48,37
1000,48,36
1001,48,42
1002,48,35
1003,48,35
1004,48,36
1005,48,35
1006,48,36
1007,48,36
1008,48,42
1009,48,37
1010,48,35
1011,48,35
1012,48,36
1013,48,35
1014,48,35
1015,48,37
1016,48,36
1017,48,37
1018,48,36
1019,48,36
1020,48,37
1021,48,36
1022,48,37
1023,48,37
1024,48,37
1025,48,36
1026,48,35
1027,48,36
1028,48,40
1029,48,36
1030,48,35
1031,48,36
1032,48,36
1033,48,36
1034,48,36
1035,48,39
1036,48,36
1037,48,38
1038,48,36
1039,48,36
1040,48,36
1041,48,37
1042,48,35
1043,48,36
1044,48,36
1045,48,36
1046,48,35
1047,48,36
1048,48,35
1049,48,36
1050,48,38
1051,48,35
1052,48,36
1053,48,36
1054,48,36
1055,48,40
1056,48,35
1057,48,36
1058,48,39
1059,48,35
1060,48,35
1061,48,36
1062,48,40
1063,48,36
1064,48,36
1065,48,35
1066,48,36
1067,48,38
1068,48,37
1069,48,35
1070,48,36
1071,48,37
1072,48,38
1073,48,36
1074,48,36
1075,48,36
1076,48,35
1077,48,36
1078,48,36
1079,48,36
1080,48,37
1081,48,37
1082,48,41
1083,48,35
1084,48,106
1085,48,115
1086,48,116
1087,48,91
1088,48,76
1089,48,78
1090,48,72
1091,48,75
1092,48,73
1093,48,74
1094,48,74
1095,48,78
1096,48,76
1097,48,86
1098,48,70
1099,48,72
1100,48,74
1101,48,74
1102,48,76
1103,48,75
1104,48,72
1105,48,77
1106,48,78
1107,48,83
1108,48,116
1109,48,123
1110,48,79
1111,48,51
1112,48,37
1113,48,36
1114,48,38
1115,48,38
1116,48,35
1117,48,36
1118,48,37
1119,48,35
1120,48,37
1121,48,36
1122,48,35
1123,48,36
1124,48,35
1125,48,35
1126,48,35
1127,48,36
1128,48,40
1129,48,37
1130,48,36
1131,48,37
1132,48,35
1133,48,35
1134,48,39
1135,48,36
1136,48,35
1137,48,36
1138,48,35
1139,48,35
1140,48,37
1141,48,37
1142,48,35
1143,48,37
1144,48,35
1145,48,38
1146,48,37
1147,48,36
1148,48,36
1149,48,36
1150,48,36
1151,48,36
1152,48,36
1153,48,36
1154,48,36
1155,48,40
1156,48,36
1157,48,36
1158,48,35
1159,48,35
1160,48,35
1161,48,37
1162,48,39
1163,48,37
1164,48,35
1165,48,36
1166,48,38
1167,48,37
1168,48,36
1169,48,35
1170,48,35
1171,48,37
1172,48,35
1173,48,36
1174,48,35
1175,48,36
1176,48,35
1177,48,37
1178,48,36
1179,48,36
1180,48,37
1181,48,37
1182,48,40
1183,48,36
1184,48,36
1185,48,36
1186,48,35
1187,48,37
1188,48,38
1189,48,41
1190,48,36
1191,48,37
1192,48,36
1193,48,37
1194,48,36
1195,48,35
1196,48,36
1197,48,37
1198,48,35
1199,48,36
1200,48,36
1201,48,35
1202,48,35
1203,48,35
1204,48,38
1205,48,35
1206,48,36
1207,48,35
1208,48,36
1209,48,39
1210,48,36
1211,48,35
1212,48,36
1213,48,36
1214,48,36
1215,48,38
1216,48,40
1217,48,35
1218,48,36
1219,48,35
1220,48,36
1221,48,35
1222,48,36
1223,48,37
1224,48,37
1225,48,37
1226,48,37
1227,48,36
1228,48,35
1229,48,35
1230,48,37
1231,48,37
1232,48,35
1233,48,35
1234,48,37
1235,48,36
1236,48,43
1237,48,38
1238,48,35
1239,48,35
1240,48,36
1241,48,37
1242,48,36
1243,48,39
1244,48,36
1245,48,36
1246,48,36
1247,48,35
1248,48,35
1249,48,37
1250,48,36
1251,48,35
1252,48,36
1253,48,37
1254,48,36
1255,48,36
1256,48,36
1257,48,36
1258,48,35
1259,48,35
1260,48,36
1261,48,36
1262,48,36
1263,48,39
1264,48,37
1265,48,36
1266,48,36
1267,48,36
1268,48,37
1269,48,36
1270,48,39
1271,48,35
1272,48,36
1273,48,36
1274,48,35
1275,48,36
1276,48,37
1277,48,35
1278,48,36
1279,48,36
1280,48,37
1281,48,36
1282,48,37
1283,48,35
1284,48,36
1285,48,36
1286,48,36
1287,48,36
1288,48,36
1289,48,37
1290,48,41
1291,48,36
1292,48,36
1293,48,36
1294,48,36
1295,48,36
1296,48,36
1297,48,40
1298,48,35
1299,48,35
1300,48,36
1301,48,35
1302,48,36
1303,48,36
1304,48,36
1305,48,36
1306,48,36
1307,48,37
1308,48,35
1309,48,35
1310,48,36
1311,48,36
1312,48,36
1313,48,35
1314,48,36
1315,48,36
1316,48,36
1317,48,40
1318,48,35
1319,48,35
1320,48,35
1321,48,35
1322,48,36
1323,48,35
1324,48,41
1325,48,36
1326,48,36
1327,48,35
1328,48,35
1329,48,37
1330,48,37
1331,48,36
1332,48,37
1333,48,36
1334,48,37
1335,48,36
1336,48,38
1337,48,35
1338,48,35
1339,48,37
1340,48,36
1341,48,35
1342,48,35
1343,48,37
1344,48,36
1345,48,41
1346,48,35
1347,48,36
1348,48,36
1349,48,35
1350,48,36
1351,48,35
1352,48,35
1353,48,37
1354,48,36
1355,48,39
1356,48,36
1357,48,35
1358,48,35
1359,48,37
1360,48,37
1361,48,36
1362,48,36
1363,48,36
1364,48,36
1365,48,38
1366,48,35
1367,48,38
1368,48,36
1369,48,36
1370,48,35
1371,48,36
1372,48,44
1373,48,37
1374,48,37
1375,48,35
1376,48,36
1377,48,36
1378,48,40
1379,48,36
1380,48,59
1381,48,137
1382,48,122
1383,48,94
1384,48,74
1385,48,76
1386,48,70
1387,48,78
1388,48,72
1389,48,71
1390,48,71
1391,48,79
1392,48,79
1393,48,79
1394,48,73
1395,48,75
1396,48,80
1397,48,77
1398,48,73
1399,48,77
1400,48,77
1401,48,74
1402,48,73
1403,48,81
1404,48,93
1405,48,150
1406,48,85
1407,48,58
1408,48,37
1409,48,36
1410,48,36
1411,48,37
1412,48,36
1413,48,36
1414,48,35
1415,48,35
1416,48,37
1417,48,41
1418,48,35
1419,48,36
1420,48,35
1421,48,35
1422,48,37
1423,48,35
1424,48,39
1425,48,38
1426,48,36
1427,48,37
1428,48,36
1429,48,38
1430,48,36
1431,48,36
1432,48,37
1433,48,35
1434,48,36
1435,48,36
1436,48,36
1437,48,37
1438,48,35
1439,48,36
1440,48,36
1441,48,36
1442,48,36
1443,48,35
1444,48,41
1445,48,35
1446,48,35
1447,48,35
1448,48,36
1449,48,35
1450,48,36
1451,48,41
1452,48,37
1453,48,36
1454,48,37
1455,48,36
1456,48,36
1457,48,35
1458,48,40
1459,48,36
1460,48,37
1461,48,35
1462,48,37
1463,48,36
1464,48,35
1465,48,35
1466,48,35
1467,48,37
1468,48,36
1469,48,36
1470,48,36
1471,48,43
1472,48,36
1473,48,35
1474,48,36
1475,48,36
1476,48,36
1477,48,36
1478,48,41
1479,48,36
1480,48,36
1481,48,35
1482,48,36
1483,48,38
1484,48,35
1485,48,37
1486,48,36
1487,48,36
1488,48,35
1489,48,35
1490,48,37
1491,48,38
1492,48,36
1493,48,36
1494,48,38
1495,48,37
1496,48,35
1497,48,37
1498,48,41
1499,48,36
1500,48,37
1501,48,35
1502,48,35
1503,48,36
1504,48,37
1505,48,40
1506,48,35
1507,48,35
1508,48,36
1509,48,37
1510,48,37
1511,48,35
1512,48,35
1513,48,36
1514,48,35
1515,48,35
1516,48,36
1517,48,36
1518,48,36
1519,48,36
1520,48,36
1521,48,37
1522,48,36
1523,48,36
1524,48,36
1525,48,40
1526,48,36
1527,48,35
1528,48,36
1529,48,36
1530,48,36
1531,48,37
1532,48,39
1533,48,36
1534,48,36
1535,48,35
1536,48,36
1537,48,36
1538,48,36
1539,48,37
1540,48,36
1541,48,36
1542,48,36
1543,48,35
1544,48,35
1545,48,35
1546,48,35
1547,48,35
1548,48,36
1549,48,36
1550,48,37
1551,48,36
1552,48,40
1553,48,36
1554,48,37
1555,48,37
1556,48,36
1557,48,35
1558,48,35
1559,48,38
1560,48,36
1561,48,35
1562,48,37
1563,48,37
1564,48,35
1565,48,37
1566,48,37
1567,48,35
1568,48,36
1569,48,36
1570,48,35
1571,48,37
1572,48,36
1573,48,36
1574,48,35
1575,48,35
1576,48,36
1577,48,37
1578,48,35
1579,48,39
1580,48,39
1581,48,35
1582,48,35
1583,48,36
1584,48,36
1585,48,38
1586,48,41
1587,48,35
1588,48,37
1589,48,35
1590,48,35
1591,48,36
1592,48,36
1593,48,36
1594,48,37
1595,48,37
1596,48,36
1597,48,36
1598,48,34
1599,48,36
1600,48,35
1601,48,35
1602,48,35
1603,48,37
1604,48,35
1605,48,35
1606,48,36
1607,48,46
1608,48,36
1609,48,36
1610,48,35
1611,48,36
1612,48,35
1613,48,40
1614,48,36
1615,48,35
1616,48,37
1617,48,36
1618,48,35
1619,48,38
1620,48,36
1621,48,38
1622,48,37
1623,48,38
1624,48,37
1625,48,36
1626,48,36
1627,48,36
1628,48,35
1629,48,37
1630,48,37
1631,48,36
1632,48,35
1633,48,35
1634,48,40
1635,48,37
1636,48,35
1637,48,35
1638,48,37
1639,48,36
1640,48,36
1641,48,40
1642,48,36
1643,48,35
1644,48,36
1645,48,36
1646,48,36
1647,48,36
1648,48,36
1649,48,37
1650,48,35
1651,48,36
1652,48,36
1653,48,35
1654,48,36
1655,48,35
1656,48,38
1657,48,37
1658,48,35
1659,48,37
1660,48,36
1661,48,40
1662,48,36
1663,48,36
1664,48,36
1665,48,36
1666,48,36
1667,48,37
1668,48,40
1669,48,35
1670,48,36
1671,48,36
1672,48,35
1673,48,36
1674,48,35
1675,48,35
1676,48,51
1677,48,146
1678,48,118
1679,48,97
1680,48,81
1681,48,71
1682,48,81
1683,48,77
1684,48,78
1685,48,72
1686,48,74
1687,48,73
1688,48,73
1689,48,78
1690,48,72
1691,48,75
1692,48,76
1693,48,79
1694,48,73
1695,48,77
1696,48,68
1697,48,76
1698,48,69
1699,48,76
1700,48,83
1701,48,154
1702,48,77
1703,48,76
1704,48,48
1705,48,35
1706,48,42
1707,48,36
1708,48,35
1709,48,37
1710,48,36
1711,48,36
1712,48,36
1713,48,39
1714,48,36
1715,48,36
1716,48,37
1717,48,35
1718,48,35
1719,48,35
1720,48,36
1721,48,35
1722,48,36
1723,48,35
1724,48,35
1725,48,36
1726,48,36
1727,48,36
1728,48,36
1729,48,36
1730,48,37
1731,48,36
1732,48,45
1733,48,40
1734,48,37
1735,48,35
1736,48,35
1737,48,35
1738,48,35
1739,48,36
1740,48,39
1741,48,35
1742,48,36
1743,48,36
1744,48,37
1745,48,36
1746,48,36
1747,48,35
1748,48,37
1749,48,37
1750,48,37
1751,48,36
1752,48,36
1753,48,37
1754,48,35
1755,48,36
1756,48,36
1757,48,37
1758,48,36
1759,48,36
1760,48,41
1761,48,37
1762,48,37
1763,48,36
1764,48,35
1765,48,37
1766,48,36
1767,48,40
1768,48,35
1769,48,35
1770,48,36
1771,48,36
1772,48,36
1773,48,35
1774,48,36
1775,48,36
1776,48,37
1777,48,36
1778,48,36
1779,48,36
1780,48,36
1781,48,35
1782,48,36
1783,48,36
1784,48,36
1785,48,36
1786,48,35
1787,48,36
1788,48,42
1789,48,37
1790,48,36
1791,48,36
1792,48,37
1793,48,35
1794,48,39
1795,48,36
1796,48,35
1797,48,37
1798,48,35
1799,48,36
1800,48,36
1801,48,36
1802,48,36
1803,48,37
1804,48,35
1805,48,38
1806,48,36
1807,48,38
1808,48,35
1809,48,35
1810,48,37
1811,48,35
1812,48,35
1813,48,36
1814,48,36
1815,48,40
1816,48,35
1817,48,36
1818,48,37
1819,48,36
1820,48,36
1821,48,36
1822,48,40
1823,48,36
1824,48,35
1825,48,36
1826,48,36
1827,48,35
1828,48,37
1829,48,35
1830,48,36
1831,48,37
1832,48,37
1833,48,37
1834,48,37
1835,48,36
1836,48,35
1837,48,35
1838,48,36
1839,48,37
1840,48,36
1841,48,35
1842,48,43
1843,48,35
1844,48,36
1845,48,35
1846,48,36
1847,48,37
1848,48,35
1849,48,40
1850,48,36
1851,48,35
1852,48,36
1853,48,35
1854,48,37
1855,48,36
1856,48,36
1857,48,35
1858,48,35
1859,48,35
1860,48,35
1861,48,36
1862,48,36
1863,48,37
1864,48,36
1865,48,36
1866,48,35
1867,48,35
1868,48,36
1869,48,42
1870,48,36
1871,48,37
1872,48,37
1873,48,35
1874,48,36
1875,48,36
1876,48,40
1877,48,36
1878,48,36
1879,48,35
1880,48,35
1881,48,36
1882,48,37
1883,48,36
1884,48,36
1885,48,62
1886,48,67
1887,48,36
1888,48,37
1889,48,37
1890,48,36
1891,48,37
1892,48,35
1893,48,35
1894,48,37
1895,48,40
1896,48,36
1897,48,36
1898,48,56
1899,48,78
1900,48,78
1901,48,44
1902,48,36
1903,48,37
1904,48,36
1905,48,36
1906,48,37
1907,48,36
1908,48,36
1909,48,36
1910,48,35
1911,48,37
1912,48,35
1913,48,37
1914,48,37
1915,48,35
1916,48,36
1917,48,36
1918,48,36
1919,48,39
1920,48,35
1921,48,37
1922,48,35
1923,48,35
1924,48,36
1925,48,36
1926,48,41
1927,48,35
1928,48,37
1929,48,37
1930,48,37
1931,48,35
1932,48,36
1933,48,35
1934,48,36
1935,48,37
1936,48,36
1937,48,36
1938,48,35
1939,48,35
1940,48,35
1941,48,38
1942,48,37
1943,48,36
1944,48,35
1945,48,37
1946,48,40
1947,48,35
1948,48,36
1949,48,36
1950,48,36
1951,48,35
1952,48,37
1953,48,41
1954,48,36
1955,48,36
1956,48,37
1957,48,36
1958,48,37
1959,48,36
1960,48,36
1961,48,35
1962,48,35
1963,48,36
1964,48,35
1965,48,36
1966,48,36
1967,48,36
1968,48,65
1969,48,128
1970,48,118
1971,48,103
1972,48,76
1973,48,73
1974,48,79
1975,48,71
1976,48,72
1977,48,73
1978,48,75
1979,48,76
1980,48,78
1981,48,74
1982,48,81
1983,48,73
1984,48,72
1985,48,77
1986,48,71
1987,48,80
1988,48,74
1989,48,72
1990,48,78
1991,48,75
1992,48,78
1993,48,157
1994,48,78
1995,48,70
1996,48,35
1997,48,36
1998,48,36
1999,48,39
2000,48,37
2001,48,37
2002,48,36
2003,48,36
2004,48,36
2005,48,36
2006,48,35
2007,48,35
2008,48,35
2009,48,36
2010,48,35
2011,48,37
2012,48,37
2013,48,37
2014,48,36
2015,48,35
2016,48,35
2017,48,35
2018,48,36
2019,48,41
2020,48,35
2021,48,36
2022,48,37
2023,48,36
2024,48,36
2025,48,35
2026,48,38
2027,48,38
2028,48,36
2029,48,36
2030,48,35
2031,48,35
2032,48,36
2033,48,36
2034,48,35
2035,48,37
2036,48,37
2037,48,35
2038,48,35
2039,48,35
2040,48,35
2041,48,37
2042,48,35
2043,48,38
2044,48,36
2045,48,37
2046,48,35
2047,48,41
2048,48,36
2049,48,36
2050,48,35
2051,48,35
2052,48,36
2053,48,37
2054,48,39
2055,48,35
2056,48,35
2057,48,36
2058,48,36
2059,48,38
2060,48,36
2061,48,37
2062,48,35
2063,48,38
2064,48,37
2065,48,35
2066,48,37
2067,48,36
2068,48,35
2069,48,35
2070,48,36
2071,48,35
2072,48,35
2073,48,37
2074,48,41
2075,48,36
2076,48,36
2077,48,36
2078,48,37
2079,48,35
2080,48,37
2081,48,40
2082,48,37
2083,48,36
2084,48,36
2085,48,35
2086,48,35
2087,48,36
2088,48,36
2089,48,37
2090,48,36
2091,48,37
2092,48,36
2093,48,35
2094,48,35
2095,48,35
2096,48,35
2097,48,36
2098,48,36
2099,48,35
2100,48,36
2101,48,40
2102,48,35
2103,48,36
2104,48,35
2105,48,37
2106,48,36
2107,48,37
2108,48,39
2109,48,37
2110,48,35
2111,48,35
2112,48,36
2113,48,36
2114,48,37
2115,48,36
2116,48,35
2117,48,36
2118,48,38
2119,48,38
2120,48,36
2121,48,36
2122,48,36
2123,48,35
2124,48,36
2125,48,36
2126,48,36
2127,48,36
2128,48,40
2129,48,37
2130,48,35
2131,48,35
2132,48,36
2133,48,36
2134,48,36
2135,48,35
2136,48,41
2137,48,37
2138,48,35
2139,48,36
2140,48,36
2141,48,36
2142,48,36
