p1,p5,p10,p20
7.624338,7.476192,7.474521,7.522409
8.354593,8.087785,8.093583,8.092240
9.121278,8.873846,8.828750,8.852173
10.529686,10.377287,10.397792,10.194921
13.343574,13.270214,13.132319,12.953604
