p-1,p1,p5,p10,p20
19.934823,19.978192,19.982628,19.963024
20.141864,20.009825,20.015649,20.029005
20.229478,20.166469,20.064467,20.126089
20.274015,20.141922,20.178983,20.261654
20.218702,20.212790,20.301154,20.232895
