p-1,p1,p5,p10,p20
29.224764,18.082063,18.176129,18.247450
29.420725,18.218210,18.287995,18.365656
18.264656,18.355119,18.410569,18.454585
18.577386,18.595397,18.732631,18.756574
19.055536,19.141389,19.204990,19.249142
