p-1,p1,p5,p10,p20
5.348148,9.496296,14.455556,24.407407
5.288889,9.289630,14.319259,24.302963
5.120000,9.138519,14.125926,24.092593
5.022037,9.075926,14.080370,24.058889
5.029352,8.986296,13.944630,23.957870
