p1,p5,p10,p20
28.485238,28.581514,28.698069,28.771629
28.538760,28.598225,28.715556,28.808066
28.546504,28.654140,28.800142,28.888532
28.623373,28.696103,28.805999,28.933975
28.634853,28.718342,28.842401,28.927767
