p1,p5,p10,p20
14.000000,28.000000,43.000000,71.000000
13.000000,28.000000,43.000000,73.000000
11.000000,26.000000,42.000000,72.000000
11.000000,26.000000,41.000000,66222.700000
10.000000,27.000000,103915.700000,402362.700000
