p1,p5,p10,p20
35.659096,33.248205,33.354931,33.661062
34.109508,33.868242,33.953752,34.282092
34.383413,34.417282,34.636755,34.723593
34.986965,34.905379,34.963170,35.459457
35.953951,36.268098,36.368506,36.532118
