p1,p5,p10,p20
100.000000,9.019732,10.075570,13.165452
12.950083,18.008940,25.257591,38.163036
16.419706,28.336948,41.460228,67.197687
26.856592,48.726518,73.938147,99.561499
43.032570,84.780062,98.377872,99.717513
