p1,p5,p10,p20
25.986667,7.662282,7.652752,7.637860
8.545620,8.318377,8.252112,8.194521
9.115131,9.024610,8.967818,8.813062
10.469743,10.394952,10.284409,11.123566
13.639443,13.248421,14.502403,11.591471
