p1,p5,p10,p20
50.677755,17.078030,17.213025,17.278673
23.736205,17.204156,17.350625,17.452113
17.256734,17.360956,17.461462,17.552744
17.588490,17.699249,17.795384,18.003734
18.099896,18.210694,18.588220,18.982234
