p1,p5,p10,p20
2598899.706808,25.344444,39.366667,67.959259
11.243580,24.467407,39.322222,67.594074
10.302963,23.646667,38.472593,68.338148
9.994259,23.134815,39.843519,44499.017963
9.878796,26.439815,69512.692222,250269.803056
