p1,p5,p10,p20
24.073333,5.505235,5.473859,5.394463
6.827231,6.319172,6.244488,6.211320
6.976266,7.062013,7.077379,7.143518
9.059936,9.225527,9.057452,8.695891
12.252068,12.179193,10.552815,8.116749
