p1,p5,p10,p20
13.155556,25.837037,41.214815,70.385185
12.588889,25.460741,73.564444,70.037037
11.878519,24.710370,52.176296,69.902963
11.605000,24.416481,40.037037,81.450000
11.512685,26.895000,70.676296,478.422500
