p1,p5,p10,p20
5.476522,5.408423,5.317550,5.374815
6.252401,6.336645,24.600561,6.213036
7.132532,6.860847,7.059444,7.079026
8.985545,9.036134,8.948025,9.099711
12.151579,12.099346,12.167508,12.211211
