p1,p5,p10,p20
17.430580,17.486792,17.626065,18.124364
17.593819,17.656575,18.094755,18.204041
17.674510,17.817788,18.275126,18.424424
17.992186,18.112014,18.597208,18.682972
18.535544,18.605459,19.111164,19.273839
