p1,p5,p10,p20
7.710033,7.749899,7.790403,7.820067
9.115362,9.070132,9.041650,9.106766
10.723279,10.687166,10.696993,10.741591
13.875128,13.802843,13.797643,13.819003
19.862353,19.891682,19.934922,19.997484
