p1,p5,p10,p20
7.813211,7.841242,7.877752,7.908796
9.194686,9.168911,8.870198,9.155347
10.803453,10.749349,10.698664,10.745390
13.978526,13.835367,13.703662,13.503974
20.012353,19.849283,19.748723,19.467640
