p1,p5,p10,p20
5.326789,5.993300,6.285791,7.252617
6.724686,8.596490,87.987063,15.329967
7.983961,11.639870,16.567124,24.965877
11.175064,18.112684,26.719175,43.481827
14.980248,29.703551,46.281708,78.532087
