p1,p5,p10,p20
7.742567,7.758114,7.786498,7.832107
9.109604,9.054224,8.842244,9.066093
10.727329,10.661299,10.412078,10.636039
13.939840,13.798403,13.761401,13.566270
19.863158,19.678323,19.591056,19.321950
