p1,p5,p10,p20
21.000000,60.000000,94.100000,168.100000
22.000000,53.000000,89.000000,188.100000
21.000000,45.000000,88.000000,190.000000
19.000000,50.000000,248.000000,1248.100000
22.000000,489.000000,10976.000000,394743.400000
