p1,p5,p10,p20
6.367358,6.250329,6.114300,6.155894
7.768984,7.620656,7.707829,7.657836
9.362751,9.568548,9.233301,9.737418
12.763631,12.591325,12.407539,12.696708
16.953225,16.700148,16.733420,11.845846
