p1,p5,p10,p20
20.100000,58.100000,94.100000,169.000000
22.000000,53.000000,88.000000,187.000000
22.000000,45.000000,88.000000,186.000000
18.000000,51.000000,249.000000,1249.000000
22.000000,493.000000,10366.000000,383186.800000
