p1,p5,p10,p20
7.513290,7.562336,7.443355,7.480364
8.082370,8.101303,8.152078,8.220163
8.931827,8.863035,8.842468,8.962843
10.404038,10.523711,10.477319,10.405363
13.179790,13.323976,13.164955,13.488147
