p1,p5,p10,p20
29.488761,28.968297,29.005349,29.025830
29.370138,29.037131,29.105454,29.088596
29.275215,29.199723,29.246549,29.248814
29.592029,29.635747,29.583890,29.649023
30.186312,30.206585,30.208806,30.585918
