p1,p5,p10,p20
20.881585,20.555689,20.566345,20.654103
21.121886,20.729132,20.833738,20.870055
20.687753,20.798064,20.912523,20.939484
20.811393,20.850188,21.015380,20.939175
20.866176,21.021774,21.081802,21.195441
