p1,p5,p10,p20
26.502564,27.639161,28.487378,28.643500
26.527804,27.965178,28.586484,28.766093
27.052626,28.755701,28.823384,28.886052
28.089931,29.248087,29.202559,29.318580
28.834464,29.736614,29.820973,29.951145
