p1,p5,p10,p20
8.108889,100.000000,100.000000,100.000000
13.469439,99.882899,100.000000,100.000000
34.117674,46.890696,100.000000,100.000000
41.001321,99.821627,100.000000,100.000000
70.373846,100.000000,99.900745,100.000000
