p1,p5,p10,p20
41.009425,64.098409,80.105685,87.951387
41.901495,61.731213,86.455315,83.452872
51.100916,49.555905,66.326964,63.539169
51.027266,56.583384,65.520055,65.534162
49.427606,72.356443,90.807363,78.028269
